#CANONICAL_CLASS_NAME "AUTHOR"
java.security.cert.CertPathBuilderSpi "Sean Mullan"
java.security.cert.CertPathChecker "UNKNOWN"
java.security.cert.CertPathHelperImpl "Andreas Sterbenz"
java.security.cert.CertPathParameters "Yassir Elley"
java.security.cert.CertPathValidator "Yassir Elley"
java.security.cert.CertPathValidatorException "Yassir Elley"
java.security.cert.CertPathValidatorResult "Yassir Elley"
java.security.cert.CertPathValidatorSpi "Yassir Elley"
java.security.cert.CertSelector "Steve Hanna"
java.security.cert.CertStore "Sean Mullan"
java.security.cert.CertStoreException "Sean Mullan"
java.security.cert.CertStoreParameters "Steve Hanna"
java.security.cert.CertStoreSpi "Steve Hanna"
java.security.cert.CollectionCertStoreParameters "Steve Hanna"
java.security.cert.CRL "Hemma Prafullchandra"
java.security.cert.CRLException "Hemma Prafullchandra"
java.security.cert.CRLReason "Sean Mullan"
java.security.cert.CRLSelector "Steve Hanna"
java.security.cert.Extension "UNKNOWN"
java.security.cert.LDAPCertStoreParameters "Steve Hanna"
java.security.cert.PKIXBuilderParameters "Sean Mullan"
java.security.cert.PKIXCertPathBuilderResult "Anne Anderson"
java.security.cert.PKIXCertPathChecker "Yassir Elley"
java.security.cert.PKIXCertPathValidatorResult "Yassir Elley"
java.security.cert.PKIXParameters "Sean Mullan"
java.security.cert.PKIXReason "UNKNOWN"
java.security.cert.PKIXRevocationChecker "UNKNOWN"
java.security.cert.PolicyNode "Sean Mullan"
java.security.cert.PolicyQualifierInfo "seth proctor"
java.security.cert.TrustAnchor "Sean Mullan"
java.security.cert.X509Certificate "Hemma Prafullchandra"
java.security.cert.X509CertSelector "Steve Hanna"
java.security.cert.X509CRL "Hemma Prafullchandra"
java.security.cert.X509CRLEntry "Hemma Prafullchandra"
java.security.cert.X509CRLSelector "Steve Hanna"
java.security.cert.X509Extension "Hemma Prafullchandra"
java.security.Certificate "Benjamin Renaud"
java.security.CodeSigner "Vincent Ryan"
java.security.CodeSource "Li Gong"
java.security.CryptoPrimitive "UNKNOWN"
java.security.DigestException "Benjamin Renaud"
java.security.DigestInputStream "Benjamin Renaud"
java.security.DigestOutputStream "Benjamin Renaud"
java.security.DomainCombiner "UNKNOWN"
java.security.GeneralSecurityException "Jan Luehe"
java.security.Guard "Roland Schemers"
java.security.GuardedObject "Roland Schemers"
java.security.Identity "Benjamin Renaud"
java.security.IdentityScope "Benjamin Renaud"
java.security.interfaces.DSAKey "Benjamin Renaud"
java.security.interfaces.DSAKeyPairGenerator "UNKNOWN"
java.security.interfaces.DSAParams "Benjamin Renaud"
java.security.interfaces.DSAPrivateKey "Benjamin Renaud"
java.security.interfaces.DSAPublicKey "Benjamin Renaud"
java.security.interfaces.ECKey "Valerie Peng"
java.security.interfaces.ECPrivateKey "Valerie Peng"
java.security.interfaces.ECPublicKey "Valerie Peng"
java.security.interfaces.RSAKey "Jan Luehe"
java.security.interfaces.RSAMultiPrimePrivateCrtKey "Valerie Peng"
java.security.interfaces.RSAPrivateCrtKey "Jan Luehe"
java.security.interfaces.RSAPrivateKey "Jan Luehe"
java.security.interfaces.RSAPublicKey "Jan Luehe"
java.security.InvalidAlgorithmParameterException "Jan Luehe"
java.security.InvalidKeyException "Benjamin Renaud"
java.security.InvalidParameterException "Benjamin Renaud"
java.security.Key "Benjamin Renaud"
java.security.KeyException "Benjamin Renaud"
java.security.KeyFactory "Jan Luehe"
java.security.KeyFactorySpi "Jan Luehe"
java.security.KeyManagementException "Benjamin Renaud"
java.security.KeyPair "Benjamin Renaud"
java.security.KeyPairGenerator "Benjamin Renaud"
java.security.KeyPairGeneratorSpi "Benjamin Renaud"
java.security.KeyRep "UNKNOWN"
java.security.KeyStore "Jan Luehe"
java.security.KeyStoreException "Jan Luehe"
java.security.KeyStoreSpi "Jan Luehe"
java.security.MessageDigest "Benjamin Renaud"
java.security.MessageDigestSpi "Benjamin Renaud"
java.security.NoSuchAlgorithmException "Benjamin Renaud"
java.security.NoSuchProviderException "Benjamin Renaud"
java.security.Permission "Marianne Mueller"
java.security.PermissionCollection "Roland Schemers"
java.security.Permissions "Marianne Mueller"
java.security.PKCS12Attribute "UNKNOWN"
java.security.Policy "Roland Schemers"
java.security.PolicySpi "UNKNOWN"
java.security.Principal "Li Gong"
java.security.PrivateKey "Benjamin Renaud"
java.security.PrivilegedAction "UNKNOWN"
java.security.PrivilegedActionException "UNKNOWN"
java.security.PrivilegedExceptionAction "UNKNOWN"
java.security.ProtectionDomain "Li Gong"
java.security.Provider "Benjamin Renaud"
java.security.ProviderException "Benjamin Renaud"
java.security.PublicKey "UNKNOWN"
java.security.SecureClassLoader "Li Gong"
java.security.SecureRandom "Benjamin Renaud"
java.security.SecureRandomSpi "UNKNOWN"
java.security.Security "Benjamin Renaud"
java.security.SecurityPermission "Marianne Mueller"
java.security.Signature "Benjamin Renaud"
java.security.SignatureException "Benjamin Renaud"
java.security.SignatureSpi "Benjamin Renaud"
java.security.SignedObject "Li Gong"
java.security.Signer "Benjamin Renaud"
java.security.spec.AlgorithmParameterSpec "Jan Luehe"
java.security.spec.DSAGenParameterSpec "UNKNOWN"
java.security.spec.DSAParameterSpec "Jan Luehe"
java.security.spec.DSAPrivateKeySpec "Jan Luehe"
java.security.spec.DSAPublicKeySpec "Jan Luehe"
java.security.spec.ECField "Valerie Peng"
java.security.spec.ECFieldF2m "Valerie Peng"
java.security.spec.ECFieldFp "Valerie Peng"
java.security.spec.ECGenParameterSpec "Valerie Peng"
java.security.spec.ECParameterSpec "Valerie Peng"
java.security.spec.ECPoint "Valerie Peng"
java.security.spec.ECPrivateKeySpec "Valerie Peng"
java.security.spec.ECPublicKeySpec "Valerie Peng"
java.security.spec.EllipticCurve "Valerie Peng"
java.security.spec.EncodedKeySpec "Jan Luehe"
java.security.spec.InvalidKeySpecException "Jan Luehe"
java.security.spec.InvalidParameterSpecException "Jan Luehe"
java.security.spec.KeySpec "Jan Luehe"
java.security.spec.MGF1ParameterSpec "Valerie Peng"
java.security.spec.PKCS8EncodedKeySpec "Jan Luehe"
java.security.spec.PSSParameterSpec "Valerie Peng"
java.security.spec.RSAKeyGenParameterSpec "Jan Luehe"
java.security.spec.RSAMultiPrimePrivateCrtKeySpec "Valerie Peng"
java.security.spec.RSAOtherPrimeInfo "Valerie Peng"
java.security.spec.RSAPrivateCrtKeySpec "Jan Luehe"
java.security.spec.RSAPrivateKeySpec "Jan Luehe"
java.security.spec.RSAPublicKeySpec "Jan Luehe"
java.security.spec.X509EncodedKeySpec "Jan Luehe"
java.security.Timestamp "Vincent Ryan"
java.security.UnrecoverableEntryException "UNKNOWN"
java.security.UnrecoverableKeyException "UNKNOWN"
java.security.UnresolvedPermission "Roland Schemers"
java.security.UnresolvedPermissionCollection "Roland Schemers"
java.security.URIParameter "UNKNOWN"
java.sql.Array "UNKNOWN"
java.sql.BatchUpdateException "UNKNOWN"
java.sql.Blob "UNKNOWN"
java.sql.CallableStatement "UNKNOWN"
java.sql.ClientInfoStatus "UNKNOWN"
java.sql.Clob "UNKNOWN"
java.sql.Connection "UNKNOWN"
java.sql.DatabaseMetaData "UNKNOWN"
java.sql.DataTruncation "UNKNOWN"
java.sql.Date "UNKNOWN"
java.sql.Driver "UNKNOWN"
java.sql.DriverManager "UNKNOWN"
java.sql.DriverPropertyInfo "UNKNOWN"
java.sql.JDBCType "UNKNOWN"
java.sql.NClob "UNKNOWN"
java.sql.ParameterMetaData "UNKNOWN"
java.sql.PreparedStatement "UNKNOWN"
java.sql.PseudoColumnUsage "UNKNOWN"
java.sql.Ref "UNKNOWN"
java.sql.ResultSet "UNKNOWN"
java.sql.ResultSetMetaData "UNKNOWN"
java.sql.RowId "UNKNOWN"
java.sql.RowIdLifetime "UNKNOWN"
java.sql.Savepoint "UNKNOWN"
java.sql.SQLClientInfoException "UNKNOWN"
java.sql.SQLData "UNKNOWN"
java.sql.SQLDataException "UNKNOWN"
java.sql.SQLException "UNKNOWN"
java.sql.SQLFeatureNotSupportedException "UNKNOWN"
java.sql.SQLInput "UNKNOWN"
java.sql.SQLIntegrityConstraintViolationException "UNKNOWN"
java.sql.SQLInvalidAuthorizationSpecException "UNKNOWN"
java.sql.SQLNonTransientConnectionException "UNKNOWN"
java.sql.SQLNonTransientException "UNKNOWN"
java.sql.SQLOutput "UNKNOWN"
java.sql.SQLPermission "UNKNOWN"
java.sql.SQLRecoverableException "UNKNOWN"
java.sql.SQLSyntaxErrorException "UNKNOWN"
java.sql.SQLTimeoutException "UNKNOWN"
java.sql.SQLTransactionRollbackException "UNKNOWN"
java.sql.SQLTransientConnectionException "UNKNOWN"
java.sql.SQLTransientException "UNKNOWN"
java.sql.SQLType "UNKNOWN"
java.sql.SQLWarning "UNKNOWN"
java.sql.SQLXML "UNKNOWN"
java.sql.Statement "UNKNOWN"
java.sql.Struct "UNKNOWN"
java.sql.Time "UNKNOWN"
java.sql.Timestamp "UNKNOWN"
java.sql.Types "UNKNOWN"
java.sql.Wrapper "UNKNOWN"
java.text.Annotation "UNKNOWN"
java.text.AttributedCharacterIterator "UNKNOWN"
java.text.AttributedString "UNKNOWN"
java.text.Bidi "UNKNOWN"
java.text.BreakIterator "UNKNOWN"
java.text.CalendarBuilder "Masayoshi Okutsu"
java.text.CharacterIterator "UNKNOWN"
java.text.CharacterIteratorFieldDelegate "UNKNOWN"
java.text.ChoiceFormat "Mark Davis"
java.text.CollationElementIterator "Helena Shih"
java.text.CollationKey "Helena Shih"
java.text.Collator "Helena Shih"
java.text.DateFormat "Mark Davis"
java.text.DateFormatSymbols "Chen"
java.text.DecimalFormat "Mark Davis"
java.text.DecimalFormatSymbols "Mark Davis"
java.text.DigitList "Mark Davis"
java.text.DontCareFieldPosition "UNKNOWN"
java.text.EntryPair "UNKNOWN"
java.text.FieldPosition "Mark Davis"
java.text.Format "Mark Davis"
java.text.MergeCollation "Mark Davis"
java.text.MessageFormat "Mark Davis"
java.text.Normalizer "UNKNOWN"
java.text.NumberFormat "Mark Davis"
java.text.ParseException "Mark Davis"
java.text.ParsePosition "Mark Davis"
java.text.PatternEntry "Mark Davis"
java.text.RBCollationTables "UNKNOWN"
java.text.RBTableBuilder "UNKNOWN"
java.text.RuleBasedCollationKey "UNKNOWN"
java.text.RuleBasedCollator "Helena Shih"
java.text.SimpleDateFormat "Mark Davis"
java.text.spi.BreakIteratorProvider "UNKNOWN"
java.text.spi.CollatorProvider "UNKNOWN"
java.text.spi.DateFormatProvider "UNKNOWN"
java.text.spi.DateFormatSymbolsProvider "UNKNOWN"
java.text.spi.DecimalFormatSymbolsProvider "UNKNOWN"
java.text.spi.NumberFormatProvider "UNKNOWN"
java.text.StringCharacterIterator "UNKNOWN"
java.util.AbstractCollection "Josh Bloch"
java.util.AbstractList "Josh Bloch"
java.util.AbstractMap "Josh Bloch"
java.util.AbstractQueue "Doug Lea"
java.util.AbstractSequentialList "Josh Bloch"
java.util.AbstractSet "Josh Bloch"
java.util.ArrayDeque "Josh Bloch and Doug Lea"
java.util.ArrayList "Josh Bloch"
java.util.ArrayPrefixHelpers "Doug Lea"
java.util.Arrays "Josh Bloch"
java.util.ArraySortHelpers "UNKNOWN"
java.util.ArraysParallelSortHelpers "UNKNOWN"
java.util.Base64 "Xueming Shen"
java.util.BitSet "Arthur van Hoff"
java.util.Calendar "Mark Davis"
java.util.Collection "Josh Bloch"
java.util.Collections "Josh Bloch"
java.util.ComparableTimSort "Josh Bloch"
java.util.Comparator "Josh Bloch"
java.util.Comparators "UNKNOWN"
java.util.concurrent.AbstractExecutorService "Doug Lea"
java.util.concurrent.ArrayBlockingQueue "Doug Lea"
java.util.concurrent.atomic.AtomicBoolean "Doug Lea"
java.util.concurrent.atomic.AtomicInteger "Doug Lea"
java.util.concurrent.atomic.AtomicIntegerArray "Doug Lea"
java.util.concurrent.atomic.AtomicIntegerFieldUpdater "Doug Lea"
java.util.concurrent.atomic.AtomicLong "Doug Lea"
java.util.concurrent.atomic.AtomicLongArray "Doug Lea"
java.util.concurrent.atomic.AtomicLongFieldUpdater "Doug Lea"
java.util.concurrent.atomic.AtomicMarkableReference "Doug Lea"
java.util.concurrent.atomic.AtomicReference "Doug Lea"
java.util.concurrent.atomic.AtomicReferenceArray "Doug Lea"
java.util.concurrent.atomic.AtomicReferenceFieldUpdater "Doug Lea"
java.util.concurrent.atomic.AtomicStampedReference "Doug Lea"
java.util.concurrent.atomic.DoubleAccumulator "Doug Lea"
java.util.concurrent.atomic.DoubleAdder "Doug Lea"
java.util.concurrent.atomic.LongAccumulator "Doug Lea"
java.util.concurrent.atomic.LongAdder "Doug Lea"
java.util.concurrent.atomic.package-info "UNKNOWN"
java.util.concurrent.atomic.Striped64 "UNKNOWN"
java.util.concurrent.BlockingDeque "Doug Lea"
java.util.concurrent.BlockingQueue "Doug Lea"
java.util.concurrent.BrokenBarrierException "Doug Lea"
java.util.concurrent.Callable "Doug Lea"
java.util.concurrent.CancellationException "Doug Lea"
java.util.concurrent.CompletionService "UNKNOWN"
java.util.concurrent.ConcurrentHashMap "Doug Lea"
java.util.concurrent.ConcurrentLinkedDeque "Doug Lea"
java.util.concurrent.ConcurrentLinkedQueue "Doug Lea"
java.util.concurrent.ConcurrentMap "Doug Lea"
java.util.concurrent.ConcurrentNavigableMap "Doug Lea"
java.util.concurrent.ConcurrentSkipListMap "Doug Lea"
java.util.concurrent.ConcurrentSkipListSet "Doug Lea"
java.util.concurrent.CopyOnWriteArrayList "Doug Lea"
java.util.concurrent.CopyOnWriteArraySet "Doug Lea"
java.util.concurrent.CountDownLatch "Doug Lea"
java.util.concurrent.CountedCompleter "Doug Lea"
java.util.concurrent.CyclicBarrier "Doug Lea"
java.util.concurrent.Delayed "Doug Lea"
java.util.concurrent.DelayQueue "Doug Lea"
java.util.concurrent.DoubleAdder "Doug Lea"
java.util.concurrent.DoubleMaxUpdater "Doug Lea"
java.util.concurrent.Exchanger "Doug Lea and Bill Scherer and Michael Scott"
java.util.concurrent.ExecutionException "Doug Lea"
java.util.concurrent.Executor "Doug Lea"
java.util.concurrent.ExecutorCompletionService "UNKNOWN"
java.util.concurrent.Executors "Doug Lea"
java.util.concurrent.ExecutorService "Doug Lea"
java.util.concurrent.extra.AtomicDouble "Doug Lea"
java.util.concurrent.extra.AtomicDoubleArray "Doug Lea"
java.util.concurrent.extra.ReadMostlyVector "Doug Lea"
java.util.concurrent.ForkJoinPool "Doug Lea"
java.util.concurrent.ForkJoinTask "Doug Lea"
java.util.concurrent.ForkJoinWorkerThread "Doug Lea"
java.util.concurrent.Future "Doug Lea"
java.util.concurrent.FutureTask "Doug Lea"
java.util.concurrent.LinkedBlockingDeque "Doug Lea"
java.util.concurrent.LinkedBlockingQueue "Doug Lea"
java.util.concurrent.LinkedTransferQueue "Doug Lea"
java.util.concurrent.locks.AbstractOwnableSynchronizer "Doug Lea"
java.util.concurrent.locks.AbstractQueuedLongSynchronizer "Doug Lea"
java.util.concurrent.locks.AbstractQueuedSynchronizer "Doug Lea"
java.util.concurrent.locks.Condition "Doug Lea"
java.util.concurrent.locks.Lock "Doug Lea"
java.util.concurrent.locks.LockSupport "UNKNOWN"
java.util.concurrent.locks.package-info "UNKNOWN"
java.util.concurrent.locks.ReadWriteLock "Doug Lea"
java.util.concurrent.locks.ReentrantLock "Doug Lea"
java.util.concurrent.locks.ReentrantReadWriteLock "Doug Lea"
java.util.concurrent.LongAdder "Doug Lea"
java.util.concurrent.LongMaxUpdater "Doug Lea"
java.util.concurrent.package-info "UNKNOWN"
java.util.concurrent.Phaser "Doug Lea"
java.util.concurrent.PriorityBlockingQueue "Doug Lea"
java.util.concurrent.RecursiveAction "Doug Lea"
java.util.concurrent.RecursiveTask "Doug Lea"
java.util.concurrent.RejectedExecutionException "Doug Lea"
java.util.concurrent.RejectedExecutionHandler "Doug Lea"
java.util.concurrent.RunnableFuture "Doug Lea"
java.util.concurrent.RunnableScheduledFuture "Doug Lea"
java.util.concurrent.ScheduledExecutorService "Doug Lea"
java.util.concurrent.ScheduledFuture "Doug Lea"
java.util.concurrent.ScheduledThreadPoolExecutor "Doug Lea"
java.util.concurrent.Semaphore "Doug Lea"
java.util.concurrent.SequenceLock "Doug Lea"
java.util.concurrent.Striped64 "UNKNOWN"
java.util.concurrent.SynchronousQueue "Doug Lea and Bill Scherer and Michael Scott"
java.util.concurrent.ThreadFactory "Doug Lea"
java.util.concurrent.ThreadLocalRandom "Doug Lea"
java.util.concurrent.ThreadPoolExecutor "Doug Lea"
java.util.concurrent.TimeoutException "Doug Lea"
java.util.concurrent.TimeUnit "Doug Lea"
java.util.concurrent.TransferQueue "Doug Lea"
java.util.ConcurrentModificationException "Josh Bloch"
java.util.Currency "UNKNOWN"
java.util.Date "James Gosling"
java.util.Deque "Doug Lea"
java.util.Dictionary "unascribed"
java.util.DualPivotQuicksort "2011"
java.util.DuplicateFormatFlagsException "UNKNOWN"
java.util.EmptyStackException "Jonathan Payne"
java.util.Enumeration "Lee Boynton"
java.util.EnumMap "Josh Bloch"
java.util.EnumSet "Josh Bloch"
java.util.EventListener "UNKNOWN"
java.util.EventListenerProxy "UNKNOWN"
java.util.EventObject "UNKNOWN"
java.util.FormatFlagsConversionMismatchException "UNKNOWN"
java.util.Formattable "UNKNOWN"
java.util.FormattableFlags "UNKNOWN"
java.util.Formatter "Iris Clark"
java.util.FormatterClosedException "UNKNOWN"
java.util.function.BiConsumer "UNKNOWN"
java.util.function.BiFunction "UNKNOWN"
java.util.function.BinaryOperator "UNKNOWN"
java.util.function.BiPredicate "UNKNOWN"
java.util.function.BooleanSupplier "UNKNOWN"
java.util.function.Consumer "UNKNOWN"
java.util.function.DoubleBinaryOperator "UNKNOWN"
java.util.function.DoubleConsumer "UNKNOWN"
java.util.function.DoubleFunction "UNKNOWN"
java.util.function.DoublePredicate "UNKNOWN"
java.util.function.DoubleSupplier "UNKNOWN"
java.util.function.DoubleUnaryOperator "UNKNOWN"
java.util.function.Function "UNKNOWN"
java.util.function.Functions "UNKNOWN"
java.util.function.IntBinaryOperator "UNKNOWN"
java.util.function.IntConsumer "UNKNOWN"
java.util.function.IntFunction "UNKNOWN"
java.util.function.IntPredicate "UNKNOWN"
java.util.function.IntSupplier "UNKNOWN"
java.util.function.IntUnaryOperator "UNKNOWN"
java.util.function.LongBinaryOperator "UNKNOWN"
java.util.function.LongConsumer "UNKNOWN"
java.util.function.LongFunction "UNKNOWN"
java.util.function.LongPredicate "UNKNOWN"
java.util.function.LongSupplier "UNKNOWN"
java.util.function.LongUnaryOperator "UNKNOWN"
java.util.function.ObjDoubleConsumer "UNKNOWN"
java.util.function.ObjIntConsumer "UNKNOWN"
java.util.function.ObjLongConsumer "UNKNOWN"
java.util.function.package-info "UNKNOWN"
java.util.function.Predicate "UNKNOWN"
java.util.function.Predicates "UNKNOWN"
java.util.function.Supplier "UNKNOWN"
java.util.function.ToDoubleBiFunction "UNKNOWN"
java.util.function.ToDoubleFunction "UNKNOWN"
java.util.function.ToIntBiFunction "UNKNOWN"
java.util.function.ToIntFunction "UNKNOWN"
java.util.function.ToLongBiFunction "UNKNOWN"
java.util.function.ToLongFunction "UNKNOWN"
java.util.function.UnaryOperator "UNKNOWN"
java.util.GregorianCalendar "David Goldsmith"
java.util.HashMap "Doug Lea"
java.util.HashSet "Josh Bloch"
java.util.Hashtable "Arthur van Hoff"
java.util.IdentityHashMap "Doug Lea and Josh Bloch"
java.util.IllegalFormatCodePointException "UNKNOWN"
java.util.IllegalFormatConversionException "UNKNOWN"
java.util.IllegalFormatException "UNKNOWN"
java.util.IllegalFormatFlagsException "UNKNOWN"
java.util.IllegalFormatPrecisionException "UNKNOWN"
java.util.IllegalFormatWidthException "UNKNOWN"
java.util.IllformedLocaleException "UNKNOWN"
java.util.InputMismatchException "unascribed"
java.util.InvalidPropertiesFormatException "UNKNOWN"
java.util.Iterator "Josh Bloch"
java.util.JapaneseImperialCalendar "Masayoshi Okutsu"
java.util.jar.Attributes "David Connelly"
java.util.jar.JarEntry "UNKNOWN"
java.util.jar.JarException "David Connelly"
java.util.jar.JarFile "David Connelly"
java.util.jar.JarInputStream "David Connelly"
java.util.jar.JarOutputStream "David Connelly"
java.util.jar.JarVerifier "Roland Schemers"
java.util.jar.JavaUtilJarAccessImpl "UNKNOWN"
java.util.jar.Manifest "David Connelly"
java.util.jar.Pack200 "John Rose"
java.util.JumboEnumSet "Josh Bloch"
java.util.LinkedHashMap "Josh Bloch"
java.util.LinkedHashSet "Josh Bloch"
java.util.LinkedList "Josh Bloch"
java.util.List "Josh Bloch"
java.util.ListIterator "Josh Bloch"
java.util.ListResourceBundle "UNKNOWN"
java.util.Locale "Mark Davis"
java.util.LocaleISOData "UNKNOWN"
java.util.logging.ConsoleHandler "UNKNOWN"
java.util.logging.ErrorManager "UNKNOWN"
java.util.logging.FileHandler "UNKNOWN"
java.util.logging.Filter "UNKNOWN"
java.util.logging.Formatter "UNKNOWN"
java.util.logging.Handler "UNKNOWN"
java.util.logging.Level "UNKNOWN"
java.util.logging.Logger "UNKNOWN"
java.util.logging.Logging "Ron Mann"
java.util.logging.LoggingMXBean "Ron Mann"
java.util.logging.LoggingPermission "UNKNOWN"
java.util.logging.LoggingProxyImpl "2011"
java.util.logging.LogManager "UNKNOWN"
java.util.logging.LogRecord "UNKNOWN"
java.util.logging.MemoryHandler "UNKNOWN"
java.util.logging.SimpleFormatter "UNKNOWN"
java.util.logging.SocketHandler "UNKNOWN"
java.util.logging.StreamHandler "UNKNOWN"
java.util.logging.XMLFormatter "UNKNOWN"
java.util.Map "Josh Bloch"
java.util.MissingFormatArgumentException "UNKNOWN"
java.util.MissingFormatWidthException "UNKNOWN"
java.util.MissingResourceException "Mark Davis"
java.util.NavigableMap "Doug Lea"
java.util.NavigableSet "Doug Lea"
java.util.NoSuchElementException "unascribed"
java.util.Objects "2011"
java.util.Observable "Chris Warth"
java.util.Observer "Chris Warth"
java.util.Optional "Brian Goetz"
java.util.OptionalDouble "Brian Goetz"
java.util.OptionalInt "Brian Goetz"
java.util.OptionalLong "Brian Goetz"
java.util.prefs.AbstractPreferences "Josh Bloch"
java.util.prefs.BackingStoreException "Josh Bloch"
java.util.prefs.Base64 "Josh Bloch"
java.util.prefs.FileSystemPreferences "Josh Bloch"
java.util.prefs.FileSystemPreferencesFactory "Josh Bloch"
java.util.prefs.InvalidPreferencesFormatException "Josh Bloch"
java.util.prefs.NodeChangeEvent "Josh Bloch"
java.util.prefs.NodeChangeListener "Josh Bloch"
java.util.prefs.PreferenceChangeEvent "Josh Bloch"
java.util.prefs.PreferenceChangeListener "Josh Bloch"
java.util.prefs.Preferences "Josh Bloch"
java.util.prefs.PreferencesFactory "Josh Bloch"
java.util.prefs.XmlSupport "Josh Bloch and Mark Reinhold"
java.util.PriorityQueue "Josh Bloch"
java.util.Properties "Arthur van Hoff"
java.util.PropertyPermission "Roland Schemers"
java.util.PropertyResourceBundle "UNKNOWN"
java.util.Queue "Doug Lea"
java.util.Random "Frank Yellin"
java.util.RandomAccess "UNKNOWN"
java.util.regex.ASCII "Hong Zhang"
java.util.regex.Matcher "Mike McCloskey"
java.util.regex.MatchResult "Michael McCloskey"
java.util.regex.Pattern "Mike McCloskey"
java.util.regex.PatternSyntaxException "unascribed"
java.util.regex.UnicodeProp "UNKNOWN"
java.util.RegularEnumSet "Josh Bloch"
java.util.ResourceBundle "UNKNOWN"
java.util.Scanner "UNKNOWN"
java.util.ServiceConfigurationError "Mark Reinhold"
java.util.ServiceLoader "Mark Reinhold"
java.util.Set "Josh Bloch"
java.util.SimpleTimeZone "David Goldsmith"
java.util.SortedMap "Josh Bloch"
java.util.SortedSet "Josh Bloch"
java.util.spi.CalendarDataProvider "Masayoshi Okutsu"
java.util.spi.CalendarNameProvider "Masayoshi Okutsu"
java.util.spi.CurrencyNameProvider "UNKNOWN"
java.util.spi.LocaleNameProvider "UNKNOWN"
java.util.spi.LocaleServiceProvider "UNKNOWN"
java.util.spi.ResourceBundleControlProvider "Masayoshi Okutsu"
java.util.spi.TimeZoneNameProvider "UNKNOWN"
java.util.Spliterator "UNKNOWN"
java.util.Stack "Jonathan Payne"
java.util.stream.AbstractPipeline "Brian Goetz"
java.util.stream.AbstractShortCircuitTask "UNKNOWN"
java.util.stream.AbstractSpinedBuffer "UNKNOWN"
java.util.stream.AbstractTask "UNKNOWN"
java.util.stream.BaseStream "Brian Goetz"
java.util.stream.CloseableStream "UNKNOWN"
java.util.stream.Collector "Brian Goetz"
java.util.stream.Collectors "UNKNOWN"
java.util.stream.ConcurrentCollectors "Brian Goetz"
java.util.stream.DelegatingStream "UNKNOWN"
java.util.stream.DoublePipeline "UNKNOWN"
java.util.stream.DoubleStream "UNKNOWN"
java.util.stream.FindOp "UNKNOWN"
java.util.stream.FlatMapper "Brian Goetz"
java.util.stream.FoldOp "Brian Goetz"
java.util.stream.ForEachOp "Brian Goetz"
java.util.stream.ForEachUntilOp "Brian Goetz"
java.util.stream.IntermediateOp "Brian Goetz"
java.util.stream.IntPipeline "UNKNOWN"
java.util.stream.IntStream "UNKNOWN"
java.util.stream.LongPipeline "UNKNOWN"
java.util.stream.LongStream "UNKNOWN"
java.util.stream.MatchOp "Brian Goetz"
java.util.stream.Node "UNKNOWN"
java.util.stream.NodeFactory "UNKNOWN"
java.util.stream.Nodes "UNKNOWN"
java.util.stream.NodeUtils "Brian Goetz"
java.util.stream.OpUtils "Brian Goetz"
java.util.stream.package-info "UNKNOWN"
java.util.stream.PipelineHelper "UNKNOWN"
java.util.stream.ReferencePipeline "Brian Goetz"
java.util.stream.Sink "UNKNOWN"
java.util.stream.SliceOp "Brian Goetz"
java.util.stream.SortedOp "Brian Goetz"
java.util.stream.SpinedBuffer "UNKNOWN"
java.util.stream.Spliterators "Brian Goetz"
java.util.stream.StatefulOp "UNKNOWN"
java.util.stream.Stream "Brian Goetz"
java.util.stream.StreamOpFlag "UNKNOWN"
java.util.stream.Streams "Brian Goetz"
java.util.stream.StreamShape "Brian Goetz"
java.util.stream.TerminalOp "Brian Goetz"
java.util.stream.TerminalSink "Brian Goetz"
java.util.stream.Tripwire "UNKNOWN"
java.util.stream.UniqOp "Brian Goetz"
java.util.StringJoiner "Jim Gish"
java.util.StringTokenizer "unascribed"
java.util.Timer "Josh Bloch"
java.util.TimerTask "Josh Bloch"
java.util.TimeZone "Mark Davis"
java.util.TimSort "Josh Bloch"
java.util.TooManyListenersException "Laurence P. G. Cable"
java.util.TreeMap "Josh Bloch and Doug Lea"
java.util.TreeSet "Josh Bloch"
java.util.UnknownFormatConversionException "UNKNOWN"
java.util.UnknownFormatFlagsException "UNKNOWN"
java.util.UUID "UNKNOWN"
java.util.Vector "Lee Boynton"
java.util.WeakHashMap "Doug Lea"
java.util.zip.Adler32 "David Connelly"
java.util.zip.CheckedInputStream "David Connelly"
java.util.zip.CheckedOutputStream "David Connelly"
java.util.zip.Checksum "David Connelly"
java.util.zip.CRC32 "David Connelly"
java.util.zip.DataFormatException "David Connelly"
java.util.zip.Deflater "David Connelly"
java.util.zip.DeflaterInputStream "David R Tribble"
java.util.zip.DeflaterOutputStream "David Connelly"
java.util.zip.GZIPInputStream "David Connelly"
java.util.zip.GZIPOutputStream "David Connelly"
java.util.zip.Inflater "David Connelly"
java.util.zip.InflaterInputStream "David Connelly"
java.util.zip.InflaterOutputStream "David R Tribble"
java.util.zip.ZipCoder "2011"
java.util.zip.ZipConstants "David Connelly"
java.util.zip.ZipConstants64 "UNKNOWN"
java.util.zip.ZipEntry "David Connelly"
java.util.zip.ZipError "Dave Bristor"
java.util.zip.ZipException "unascribed"
java.util.zip.ZipFile "David Connelly"
java.util.zip.ZipInputStream "David Connelly"
java.util.zip.ZipOutputStream "David Connelly"
